status,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,work_phone,phone,email,occupation_type,family_members,age,working_yr
0.0,M,Y,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,Drivers,2.0,49.0,14.0
0.0,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,54.0,18.0
1.0,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,44.6743553124743,4.662822343762852
1.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Nan,2.0,39.13210721339384,7.274619016269405
0.0,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2.0,49.0,1.0
1.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Drivers,5.0,27.084406246982322,0.5064374818939239
0.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,Cooking staff,1.0,37.0,1.0
1.0,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Core staff,3.0,48.80835077436801,2.916492256319943
1.0,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,Core staff,1.0,45.699944191285745,0.366672867634917
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,28.81286856729182,0.7485257308327222
1.0,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,50.875381510279695,1.8753815102796985
1.0,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Security staff,1.0,51.0,6.0
0.0,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,0,0,0,Managers,1.0,32.0,4.0
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,36.79428824058293,12.560017684080492
1.0,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,27.509822163144996,3.4985968338364293
1.0,F,Y,Y,0,81000.0,Working,Higher education,Married,House / apartment,0,0,0,Nan,2.0,37.77636438367305,0.35781698612312063
0.0,M,Y,Y,2,144000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Nan,4.0,32.0,1.0
1.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,40.38520076463352,0.5385200764633518
1.0,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,38.0,10.0
0.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,51.0,2.0
1.0,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,44.0,22.0
0.0,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,31.0,12.0
1.0,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,48.26146294028047,3.4460972052103482
0.0,M,N,Y,0,337500.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,36.0,14.0
0.0,F,N,Y,3,179100.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,5.0,36.0,5.0
1.0,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,37.307729127960705,10.653864563980353
0.0,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,54.0,1.0
0.0,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,36.0,7.0
1.0,F,N,Y,3,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
0.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,60.0,30.0
1.0,F,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Laborers,2.0,39.47088558045248,8.980590386968323
0.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,45.0,10.0
1.0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,49.91028452624928,3.9102845262492782
0.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,37.0,3.0
1.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,2.0,55.29149446750691,21.874483402520724
0.0,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,53.0,13.0
0.0,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,40.0,4.0
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,48.0,8.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,31.353728949870018,1.3537289498700158
0.0,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,37.0,17.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,29.0,2.0
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,51.54843754525929,4.451562454740709
0.0,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,37.0,7.0
1.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.565086870192026,8.282543435096011
0.0,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,45.0,8.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,41.17383112649871,0.685981236277635
1.0,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,4.0,45.06074895908471,4.386685157940601
0.0,F,N,N,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,37.0,11.0
0.0,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,2.0,54.0,24.0
1.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.0,8.0
0.0,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Security staff,2.0,52.0,9.0
1.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,49.1335921261107,24.465631495557215
1.0,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,35.73345352425335,9.359927885447988
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,54.15720992341643,3.528370229750704
1.0,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,4.0,37.82686180091912,13.59601086881127
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,2.0,29.0,2.6012726752813964
0.0,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,49.0,15.0
1.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,2.0,48.43021163460859,28.086042326921717
1.0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,37.86023345850082,4.439872658999551
1.0,M,N,N,0,554628.5200302976,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,2.0,45.54796620471693,1.325078222895503
1.0,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,24.9203677001579,0.9203677001579014
0.0,F,Y,N,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,2.0,41.0,2.0
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,N,N,0,88977.5520222273,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Secretaries,2.0,34.04489595554541,14.136053308636335
1.0,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,39.96806384597967,2.0
0.0,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,Sales staff,2.0,47.0,5.0
0.0,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,35.0,2.0
1.0,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,44.33268559240021,6.666828601899947
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,51.80245209020186,6.069936120269144
0.0,M,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Nan,3.0,33.0,0.0
0.0,M,N,N,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,40.0,0.0
0.0,F,N,Y,1,229500.0,State servant,Higher education,Married,House / apartment,0,0,0,Nan,3.0,30.0,4.0
1.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,49.35244708445974,4.471329373310391
0.0,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2.0,42.0,15.0
1.0,F,Y,N,0,79506.55282978086,Working,Higher education,Married,House / apartment,1,0,0,Nan,2.0,51.34061425531207,3.6506486383134424
0.0,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,48.0,1.0
0.0,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,3.0,33.0,7.0
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,54.040337438617556,3.878987684147341
0.0,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Nan,2.0,39.0,6.0
0.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,29.0,2.0
1.0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,31.31746362066056,4.317463620660561
0.0,M,N,Y,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,37.0,14.0
0.0,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,3.0,41.0,0.0
1.0,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Core staff,1.0,51.0,7.610235434248729
0.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,48.0,2.0
1.0,M,N,N,0,394804.90449505247,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Sales staff,1.0,27.203269663368296,1.244807740374255
0.0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,41.0,4.0
0.0,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,1,Core staff,2.0,50.0,5.0
1.0,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Core staff,1.0,49.3417359407032,1.8795476738676218
0.0,F,Y,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,28.0,2.0
0.0,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Nan,1.0,50.0,26.0
1.0,F,N,Y,0,126000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,51.95036913932137,8.851107417964107
0.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,43.0,1.0
1.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.77117001012881,0.6144149949355937
1.0,F,Y,Y,0,74692.30709963998,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,45.18803326610662,6.58119513245326
1.0,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,34.78629786663694,9.928221280017834
0.0,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,60.0,28.0
0.0,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,0,0,0,Medicine staff,2.0,47.0,25.0
0.0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,Co-op apartment,0,1,0,High skill tech staff,2.0,41.0,15.0
0.0,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,25.0,3.0
0.0,F,N,Y,2,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cleaning staff,4.0,37.0,10.0
0.0,M,N,N,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2.0,29.0,2.0
0.0,M,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3.0,38.0,4.0
1.0,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,27.57497766704568,6.0312779161929
0.0,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3.0,41.0,3.0
1.0,M,N,N,0,391500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,1.0,25.0,1.0
0.0,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,59.0,4.0
0.0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2.0,52.0,1.0
0.0,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3.0,41.0,9.0
1.0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,40.96468634663471,6.014125461346117
1.0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,34.0,5.0
0.0,F,N,N,1,202500.0,Working,Higher education,Married,House / apartment,1,0,0,Nan,3.0,44.0,5.0
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
0.0,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,Laborers,1.0,28.0,1.0
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,4.0,38.62981977061435,18.98560349535156
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,46.03439054970938,5.9931218900581245
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,0,1,0,Nan,2.0,35.419250022056374,5.0
0.0,M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,37.0,1.0
0.0,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,3.0,27.0,7.0
1.0,F,N,N,0,89593.49237224102,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Secretaries,2.0,46.4579898296547,8.903350283908837
0.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,Sales staff,2.0,43.0,24.0
1.0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,45.891518816106434,0.10848118389356587
0.0,M,Y,Y,2,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Managers,4.0,40.0,5.0
1.0,F,N,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Sales staff,2.0,28.99183482975477,3.983669659509536
0.0,M,N,N,0,157500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,25.0,3.0
1.0,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,1.0,48.48879325667437,6.112067433256328
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Nan,2.0,52.0,4.0
0.0,F,N,Y,0,139500.0,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2.0,48.0,23.0
0.0,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,36.0,6.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,29.0,2.0
0.0,F,N,N,0,27000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,Managers,2.0,40.0,13.0
0.0,M,N,N,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,40.0,2.0
1.0,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,Laborers,1.0,28.0,1.0
0.0,F,N,N,3,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,5.0,33.0,8.0
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,54.0,9.0
1.0,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,3.0,34.11052292796456,5.0
0.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Nan,2.0,54.0,8.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,34.223017374444346,1.2230173744443478
0.0,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,4.0,37.0,7.0
0.0,M,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,32.0,8.0
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,31.733724001353664,6.165689996615839
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,31.662733030945436,1.1124223230181882
1.0,F,N,N,1,133453.46823045902,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,3.0,29.687347453129327,4.0
0.0,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,2.0,27.0,4.0
1.0,M,Y,Y,1,458814.7689634477,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Core staff,1.0,43.02058122628359,0.04116245256717477
1.0,F,Y,Y,0,74047.78372960756,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,44.18544135716732,5.005693561262934
0.0,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Laborers,1.0,23.0,0.0
